Height (cm),Steps_Taken,Calories_Burned,Hours_Slept,Active_Minutes,Heart_Rate (bpm),Stress_Level (1-10),Gender,Workout_Type,Mood
175.99095022624434,13432.429864253394,2890.5927601809954,7.050744823969764,87.23981900452489,70.05429864253394,4.552036199095022,Female,Unknown,Neutral
163.2420382165605,11265.745222929936,3044.9617834394903,6.831823805446637,69.53503184713375,76.87898089171975,5.261146496815287,Other,Unknown,Sad
177.71153846153845,8535.666666666666,2760.2115384615386,7.234032313159701,71.36538461538461,77.5,5.038461538461538,Other,Yoga,Sad
160.40123456790124,8197.925925925925,2301.777777777778,5.6317663295913825,69.98148148148148,73.5,6.722222222222222,Female,Strength,Sad
182.46951219512195,9349.762195121952,3287.3231707317073,5.835119414831273,71.48780487804878,82.1829268292683,3.5792682926829267,Female,Cardio,Neutral
169.43939393939394,7794.840909090909,2708.742424242424,6.4506725180329925,49.03030303030303,75.24242424242425,5.371212121212121,Other,Unknown,Happy
164.23489932885906,11179.842281879195,2732.1744966442952,6.41639047813662,73.55704697986577,78.97651006711409,5.523489932885906,Other,Yoga,Stressed
175.65447154471545,8473.69105691057,2792.369918699187,7.49961555068868,74.5650406504065,79.26016260162602,5.036585365853658,Female,Cardio,Sad
164.18852459016392,11361.213114754099,3036.245901639344,5.299548755883101,86.25409836065573,73.95901639344262,6.491803278688525,Male,Yoga,Sad
167.30379746835442,10419.721518987342,2460.987341772152,6.632199418986618,60.0,77.74050632911393,5.6265822784810124,Other,Unknown,Neutral
177.93248945147678,12571.042194092826,2703.1265822784812,6.729010484721573,62.86497890295359,72.79324894514768,4.953586497890296,Male,Unknown,Happy
169.78014184397162,12490.056737588653,2755.0141843971633,6.8136159037485555,75.68085106382979,81.1063829787234,5.617021276595745,Female,Yoga,Stressed
174.31428571428572,10336.12,2780.2685714285712,6.053802239261302,66.47428571428571,79.88571428571429,6.925714285714286,Female,Yoga,Happy
176.76339285714286,13598.058035714286,2793.0535714285716,6.550302498026108,72.44642857142857,86.64732142857143,5.803571428571429,Male,Cardio,Stressed
177.5632911392405,15199.556962025317,2397.9620253164558,6.645161600616382,57.71518987341772,87.22151898734177,4.544303797468355,Female,Unknown,Sad
172.26451612903224,7031.148387096774,2562.548387096774,6.5444974621013206,81.90967741935484,73.44516129032257,3.7161290322580647,Other,Strength,Happy
154.80689655172415,10933.827586206897,2687.793103448276,6.510286874986094,70.68275862068965,81.84827586206896,4.517241379310345,Male,Yoga,Sad
184.0,11309.289099526066,2725.5924170616113,6.493547462934752,76.18009478672985,79.81516587677726,5.677725118483412,Other,Cardio,Stressed
170.0215053763441,12982.20430107527,2466.3817204301076,5.954299768203548,67.75268817204301,83.79569892473118,3.053763440860215,Female,Cardio,Stressed
183.66960352422907,11774.277533039647,3113.616740088106,6.780394425804691,77.0,78.33920704845815,5.352422907488987,Male,Cardio,Neutral
178.2284263959391,15651.46192893401,2620.3299492385786,5.901628537106906,73.68020304568527,74.22335025380711,6.233502538071066,Male,Yoga,Neutral
160.125,10496.244318181818,2549.6988636363635,6.082565110746985,85.5,76.11363636363636,6.454545454545454,Female,Unknown,Stressed
155.16597510373444,11604.390041493776,2657.2033195020745,6.479576380758306,71.24066390041494,75.79668049792531,5.078838174273859,Male,Strength,Stressed
161.24279835390948,13507.020576131687,2738.456790123457,6.337152407856855,67.33333333333333,80.75308641975309,3.786008230452675,Male,Strength,Sad
176.21428571428572,10922.035714285714,2274.6130952380954,7.203475071444631,99.46428571428571,80.5952380952381,6.523809523809524,Female,Cardio,Neutral
183.87564766839378,7872.4559585492225,2374.699481865285,6.5044630226361075,70.82901554404145,83.12435233160622,3.606217616580311,Male,Unknown,Neutral
184.58282208588957,11511.018404907976,2620.1840490797545,6.243014692812463,72.09815950920246,81.68711656441718,5.0552147239263805,Other,Cardio,Happy
168.5934065934066,12485.21978021978,2639.434065934066,7.347677608420582,78.1978021978022,82.8076923076923,5.675824175824176,Male,Yoga,Sad
174.29665071770336,9602.468899521531,2727.846889952153,6.783943716199968,69.9377990430622,85.2488038277512,5.7894736842105265,Female,Strength,Happy
181.38197424892704,8447.128755364807,2630.1244635193134,5.671758273069454,62.01716738197425,79.14592274678111,6.330472103004292,Female,Unknown,Stressed
179.53551912568307,12034.08743169399,2391.8852459016393,7.583601290982587,55.814207650273225,85.14207650273224,6.7103825136612025,Male,Cardio,Sad
158.98039215686273,9211.947712418301,3056.2156862745096,6.771578376434906,61.36601307189542,72.70588235294117,6.287581699346405,Male,Unknown,Neutral
164.59649122807016,11647.842105263158,2786.847953216374,5.20807583694503,71.07602339181287,76.52046783625731,5.3274853801169595,Other,Cardio,Neutral
178.69021739130434,11014.91304347826,2130.5489130434785,6.21822637799609,65.85326086956522,77.72826086956522,5.956521739130435,Male,Unknown,Sad
185.6818181818182,12038.386363636364,2739.8920454545455,6.4444126998963975,79.42045454545455,80.26704545454545,5.681818181818182,Other,Unknown,Happy
169.2875,14765.95,3408.825,7.1020728759889895,61.5125,81.675,6.76875,Female,Unknown,Sad
184.6691176470588,8389.389705882353,2855.3676470588234,6.35007201611857,81.7720588235294,87.01470588235294,6.617647058823529,Male,Yoga,Stressed
174.48648648648648,13034.021621621621,3524.67027027027,6.194408946650381,82.96756756756757,74.1027027027027,6.956756756756757,Male,Cardio,Happy
179.61674008810573,11003.4140969163,2940.713656387665,6.391749896919947,74.47136563876651,79.95154185022027,6.541850220264317,Male,Unknown,Neutral
183.6,10311.06511627907,2746.344186046512,6.728657248342528,71.68372093023255,79.05581395348837,5.013953488372093,Other,Yoga,Stressed
160.17821782178217,13141.262376237624,2601.861386138614,6.776821874418584,88.36138613861387,72.42079207920793,6.658415841584159,Male,Strength,Neutral
183.3556701030928,9891.123711340206,2617.9278350515465,6.572929644038569,75.90721649484536,85.63917525773196,5.0,Male,Yoga,Happy
174.68544600938966,13071.004694835681,3102.1267605633802,6.669972494902611,58.63849765258216,85.51643192488262,6.896713615023474,Female,Unknown,Neutral
164.59701492537314,9008.641791044776,2849.2537313432836,6.539247658737231,61.94776119402985,84.64179104477611,6.223880597014926,Other,Strength,Sad
173.12413793103448,13304.724137931034,2683.3793103448274,5.405782400266633,68.24137931034483,73.23448275862069,6.23448275862069,Male,Yoga,Happy
164.24175824175825,13973.868131868132,2687.813186813187,6.202719013062119,72.18681318681318,81.62637362637362,6.324175824175824,Other,Strength,Happy
174.26797385620915,8209.156862745098,2818.0065359477126,7.601649328857549,72.98039215686275,73.08496732026144,5.65359477124183,Other,Cardio,Happy
185.34101382488478,11439.059907834102,2715.0875576036865,6.045099983071238,76.7741935483871,81.31336405529954,5.506912442396313,Other,Yoga,Sad
186.90588235294118,11311.447058823529,3028.5882352941176,6.541459988013732,85.67647058823529,81.84117647058824,4.482352941176471,Male,Unknown,Stressed
173.1478260869565,9493.878260869566,2651.404347826087,6.740186988230765,71.28695652173913,82.69130434782609,6.095652173913043,Female,Unknown,Happy
174.06896551724137,11705.32512315271,2641.704433497537,5.641215288430722,83.37931034482759,83.54679802955665,8.310344827586206,Male,Strength,Sad
157.8028846153846,10643.932692307691,2621.0,6.33783261345834,73.74038461538461,79.5576923076923,5.6923076923076925,Female,Yoga,Happy
161.22513089005236,10603.712041884817,3053.8534031413615,6.415000683866869,78.6544502617801,73.91099476439791,7.654450261780105,Female,Cardio,Stressed
186.46963562753035,12014.582995951418,2699.7368421052633,6.424133775059028,71.47773279352226,78.21457489878543,5.238866396761134,Female,Unknown,Happy
162.91729323308272,10853.052631578947,2159.06015037594,6.9819890522454315,83.06015037593986,86.6390977443609,7.857142857142857,Male,Yoga,Stressed
181.53531598513013,11455.144981412639,2797.650557620818,6.578163535807786,67.5278810408922,76.11895910780669,5.215613382899628,Male,Strength,Stressed
171.09633027522935,10697.729357798165,2975.1100917431195,6.765293112516705,90.59633027522936,87.87614678899082,6.495412844036697,Male,Unknown,Happy
172.07344632768363,11874.813559322034,2830.2937853107346,6.2822887905162155,76.8135593220339,76.44632768361582,4.3559322033898304,Other,Strength,Sad
160.55760368663596,9824.165898617512,2644.7004608294933,6.19925300869511,91.84792626728111,86.08755760368663,3.7788018433179724,Female,Strength,Neutral
170.35172413793103,11814.83448275862,3371.3793103448274,7.500850902356627,91.22758620689655,76.29655172413793,4.731034482758621,Other,Cardio,Sad
164.3106796116505,10601.781553398057,2712.9223300970875,6.708296273128937,75.37378640776699,80.34466019417475,7.169902912621359,Other,Strength,Neutral
185.08695652173913,8167.755434782609,2969.9891304347825,6.051773700228261,69.33152173913044,75.53260869565217,3.994565217391304,Male,Cardio,Stressed
189.7378640776699,11014.466019417476,2750.8106796116504,6.363821532233141,73.21844660194175,77.87378640776699,4.970873786407767,Female,Strength,Sad
159.703125,7262.307291666667,2782.6875,6.964905694638806,61.911458333333336,73.69270833333333,6.427083333333333,Male,Cardio,Neutral
168.40526315789472,13539.310526315789,2716.452631578947,7.160821483832114,76.52631578947368,77.03157894736842,6.405263157894737,Male,Unknown,Neutral
163.66666666666666,13116.097435897436,2406.651282051282,6.745193309540793,83.50256410256411,79.18461538461538,5.17948717948718,Other,Yoga,Happy
179.6689655172414,10550.931034482759,3355.88275862069,7.1658798317143555,87.06896551724138,82.66206896551724,5.055172413793104,Male,Unknown,Sad
158.28735632183907,11005.249042145593,2634.049808429119,6.500107319453261,73.93486590038314,73.72413793103448,5.762452107279693,Male,Unknown,Happy
184.10326086956522,10931.157608695652,2736.0597826086955,6.54380013877423,74.19565217391305,78.375,5.320652173913044,Other,Cardio,Neutral
179.02702702702703,6233.033783783784,3091.0135135135133,7.147063684494257,76.83108108108108,78.96621621621621,5.398648648648648,Male,Yoga,Stressed
157.95808383233532,11975.808383233532,2567.5808383233534,5.603555872079412,86.07185628742515,88.4311377245509,4.473053892215569,Male,Unknown,Neutral
170.76875,9830.175,3190.50625,7.053601487862748,79.0625,83.7875,7.425,Other,Unknown,Stressed
173.53086419753086,6566.259259259259,2462.0246913580245,5.729681803691598,90.83333333333333,80.46296296296296,5.265432098765432,Female,Cardio,Happy
183.345,15031.44,3003.16,7.02738551144012,82.475,80.88,3.91,Female,Cardio,Happy
160.5722891566265,12461.012048192772,3100.5602409638554,6.373470315586658,87.84939759036145,72.57228915662651,6.72289156626506,Female,Yoga,Stressed
164.0496894409938,11098.670807453416,2153.7577639751553,6.637675653348326,89.3167701863354,78.01863354037268,5.391304347826087,Female,Unknown,Sad
158.05537459283389,10433.397394136808,2727.6156351791533,6.429584669402191,79.78501628664495,76.86319218241043,5.413680781758957,Male,Cardio,Stressed
181.584,9035.304,2532.784,5.522910377986031,53.24,80.12,3.232,Other,Strength,Stressed
157.81679389312978,11595.511450381679,3111.297709923664,6.385922209135095,94.46564885496183,82.42748091603053,3.3435114503816794,Male,Yoga,Stressed
178.00671140939596,15175.711409395974,2338.9261744966443,7.276451103402936,71.39597315436242,69.79194630872483,7.630872483221476,Male,Cardio,Stressed
175.05263157894737,14424.977443609023,3087.3609022556393,6.299048139677643,53.07518796992481,76.78195488721805,4.842105263157895,Female,Yoga,Sad
162.6516129032258,9778.90322580645,2595.283870967742,6.496454421424678,67.55483870967743,83.56129032258065,5.787096774193548,Other,Yoga,Neutral
185.72222222222223,11108.898148148148,2753.240740740741,6.4839811801307174,65.44444444444444,87.73148148148148,3.7222222222222223,Male,Strength,Happy
179.76502732240436,10180.573770491803,2668.622950819672,6.173521064770892,68.57377049180327,83.5792349726776,3.098360655737705,Male,Yoga,Sad
184.4093567251462,11988.497076023392,2794.3801169590643,6.708682142595632,73.08771929824562,80.84210526315789,5.549707602339181,Other,Strength,Happy
175.08235294117648,8757.741176470588,2747.1941176470586,5.207266263769665,68.0,87.15882352941176,4.694117647058824,Female,Yoga,Neutral
155.3421052631579,10141.36403508772,2477.4254385964914,7.038232712268342,80.17543859649123,76.73684210526316,5.833333333333333,Male,Cardio,Happy
175.7888888888889,12564.211111111112,3203.027777777778,6.320425767451669,76.28333333333333,76.21111111111111,2.922222222222222,Female,Strength,Stressed
162.40322580645162,12571.21505376344,2874.9247311827958,5.757258373255967,78.65053763440861,83.00537634408602,5.618279569892473,Other,Cardio,Happy
159.0371747211896,10791.970260223048,2784.8475836431226,6.153731348169167,74.05576208178438,79.25278810408922,5.130111524163569,Female,Unknown,Happy
184.7038626609442,10410.154506437768,2760.8841201716737,6.46356318084193,71.08154506437768,77.90128755364807,5.690987124463519,Other,Cardio,Sad
163.02298850574712,12236.741379310344,2475.4712643678163,5.9743174985994285,73.20114942528735,75.84482758620689,4.689655172413793,Other,Unknown,Stressed
183.04225352112675,11669.697183098591,2859.0352112676055,6.759564589658879,84.37323943661971,80.71126760563381,5.732394366197183,Other,Strength,Stressed
160.4,12647.0,2819.6102564102566,6.004400065716843,74.55897435897435,81.56410256410257,5.6461538461538465,Other,Yoga,Sad
169.8881118881119,11047.762237762237,2825.6083916083917,7.298466077770166,51.50349650349651,70.06293706293707,4.5174825174825175,Male,Yoga,Stressed
187.27702702702703,7875.189189189189,2873.3445945945946,5.258967516075462,62.83108108108108,83.51351351351352,6.168918918918919,Female,Yoga,Sad
164.72602739726028,13675.06392694064,3104.7899543378994,7.075932046346469,77.27397260273973,84.17808219178082,5.45662100456621,Female,Strength,Sad
184.6898395721925,11165.133689839573,2711.2459893048126,6.255852578616866,76.56149732620321,78.88770053475936,5.919786096256685,Other,Strength,Sad
175.70056497175142,13912.225988700566,2314.9887005649716,7.3840094901323,66.15819209039547,76.61016949152543,3.401129943502825,Female,Yoga,Neutral
179.12019230769232,10600.995192307691,2340.3076923076924,6.760635431934147,61.0,83.01923076923077,5.177884615384615,Male,Cardio,Happy
179.4794520547945,14218.164383561643,2121.582191780822,5.586897678940511,96.13698630136986,72.18493150684931,4.767123287671233,Male,Strength,Happy
160.1338028169014,8108.605633802817,2624.4014084507044,7.618470551949343,76.97183098591549,69.80281690140845,4.866197183098592,Male,Strength,Happy
167.35454545454544,6986.590909090909,2686.5454545454545,7.5055043188958495,55.91818181818182,85.69090909090909,7.172727272727273,Female,Yoga,Sad
170.7972972972973,11530.18018018018,2819.3693693693695,6.516741556305004,59.18018018018018,85.96396396396396,5.243243243243243,Male,Strength,Neutral
161.93303571428572,9444.267857142857,2677.7589285714284,6.721221372825869,58.330357142857146,75.16071428571429,5.098214285714286,Male,Yoga,Neutral
163.57943925233644,11858.831775700935,3180.607476635514,6.290132520587448,91.03738317757009,73.3177570093458,7.579439252336448,Other,Unknown,Happy
184.38659793814432,8473.355670103092,2839.979381443299,6.532815678562586,84.8298969072165,82.16494845360825,4.664948453608248,Male,Cardio,Happy
175.19444444444446,6584.729166666667,3142.3125,7.4392434242672705,88.08333333333333,79.20138888888889,3.361111111111111,Female,Yoga,Sad
174.789156626506,8848.825301204819,3036.897590361446,6.064540421364145,86.70481927710843,90.16265060240964,7.397590361445783,Female,Strength,Stressed
169.99367088607596,15926.93670886076,2443.5443037974683,6.5345686148667435,94.60126582278481,76.24683544303798,4.8544303797468356,Male,Unknown,Sad
161.85714285714286,13147.897959183674,2815.045918367347,5.998716919739453,95.3061224489796,89.66836734693878,5.326530612244898,Male,Yoga,Neutral
172.04700854700855,9985.119658119658,2871.905982905983,6.031445454227363,55.28632478632478,81.41025641025641,6.448717948717949,Female,Strength,Neutral
179.40462427745663,15544.35838150289,2553.791907514451,6.025714513463688,51.28901734104046,76.09248554913295,7.15606936416185,Female,Cardio,Neutral
164.44736842105263,8747.21052631579,2193.6052631578946,5.470032849964447,82.14912280701755,83.50877192982456,6.175438596491228,Other,Unknown,Sad
163.425,14215.86875,3066.425,6.443998581938243,83.63125,88.5125,4.40625,Male,Strength,Happy
166.4496644295302,10546.181208053691,3341.7852348993288,7.3931221746272495,86.15436241610739,69.85234899328859,4.718120805369128,Male,Yoga,Happy
185.94495412844037,8849.59633027523,2496.7522935779816,6.807826716767071,79.11009174311927,77.8348623853211,7.963302752293578,Other,Yoga,Neutral
167.2577319587629,11346.201030927836,2325.103092783505,5.877928025644268,69.12886597938144,81.25257731958763,5.881443298969073,Other,Cardio,Sad
189.19251336898395,11434.887700534759,2638.4064171122996,6.869750329298256,78.98930481283422,79.66310160427807,6.67379679144385,Female,Cardio,Stressed
172.4943181818182,8565.613636363636,3096.3977272727275,6.437762812514484,68.02272727272727,79.86931818181819,6.119318181818182,Other,Yoga,Happy
181.66666666666666,14397.984848484848,2553.6363636363635,6.50493806869146,82.18939393939394,84.83333333333333,4.181818181818182,Male,Yoga,Stressed
176.20652173913044,12919.141304347826,2637.9021739130435,5.961394020856036,67.70652173913044,72.86413043478261,7.798913043478261,Female,Strength,Stressed
173.21875,10031.080357142857,2785.0133928571427,6.148368117623256,75.16071428571429,77.62946428571429,2.857142857142857,Female,Strength,Happy
184.5794871794872,11729.328205128206,2841.2,6.356791526424897,77.01025641025642,77.55384615384615,5.615384615384615,Other,Unknown,Neutral
166.34013605442178,12766.340136054421,3214.095238095238,6.83357674803181,65.40816326530613,78.10204081632654,6.666666666666667,Other,Strength,Stressed
174.8956043956044,12568.104395604396,3140.7912087912086,6.1397522868640815,90.62637362637362,75.01648351648352,5.15934065934066,Female,Unknown,Sad
174.42675159235668,12657.713375796178,2967.3439490445858,6.393451802582675,71.08917197452229,78.03821656050955,2.700636942675159,Other,Strength,Neutral
170.0891089108911,11074.871287128713,2934.658415841584,6.776471637840473,72.81188118811882,76.08415841584159,8.004950495049505,Female,Yoga,Neutral
164.07909604519773,11886.943502824859,3195.101694915254,6.052446280356738,82.85875706214689,84.52542372881356,7.03954802259887,Female,Cardio,Neutral
154.63425925925927,9216.986111111111,2683.199074074074,6.610133273217421,75.20370370370371,82.69444444444444,5.796296296296297,Male,Unknown,Sad
165.66666666666666,15242.427536231884,2897.6014492753625,6.303494045110538,95.73913043478261,87.44927536231884,4.398550724637682,Female,Yoga,Sad
177.93103448275863,9635.496551724138,2512.9896551724137,6.3954463820356615,73.05862068965517,81.09310344827587,5.841379310344828,Male,Cardio,Neutral
184.98039215686273,10289.758169934641,3218.346405228758,7.264370492814593,76.23529411764706,77.54248366013071,5.065359477124183,Male,Yoga,Happy
160.94059405940595,7718.777227722772,2327.8267326732675,6.414027121110253,83.53465346534654,81.54950495049505,7.262376237623762,Male,Yoga,Happy
176.89605734767025,12770.444444444445,2733.5806451612902,6.125620577515117,73.1146953405018,82.16487455197132,5.530465949820789,Male,Strength,Neutral
178.24864864864864,8206.778378378378,2506.6378378378377,6.387398215367102,58.14054054054054,70.16756756756757,4.578378378378378,Female,Strength,Neutral
179.33170731707318,9836.926829268292,3277.673170731707,6.273871021606407,68.34146341463415,81.41951219512195,5.814634146341463,Male,Strength,Happy
177.42424242424244,10546.795454545454,3259.780303030303,6.596524056150345,71.0909090909091,78.54545454545455,4.871212121212121,Female,Yoga,Stressed
179.62569832402235,11533.379888268157,3060.8882681564246,6.9982211983159095,80.24022346368714,77.0,7.776536312849162,Male,Yoga,Sad
173.7877094972067,10370.379888268157,3138.3128491620114,6.913976015864872,92.10614525139665,83.70391061452514,6.5027932960893855,Male,Cardio,Sad
177.38505747126436,7132.798850574713,2294.1494252873563,5.886931735050193,90.89080459770115,73.39080459770115,5.109195402298851,Male,Cardio,Sad
175.4406779661017,10522.892655367232,2833.2937853107346,7.559567591921402,71.44067796610169,90.0,7.214689265536723,Male,Yoga,Neutral
176.95151515151514,11280.963636363636,3307.3030303030305,7.670790251454389,82.01212121212122,86.43030303030304,8.139393939393939,Female,Unknown,Stressed
