Heart_Rate_Variability,Body_Temperature,Movement_During_Sleep,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Bedtime_Consistency,Light_Exposure_hours
0.5010675936516338,0.7914605028279293,0.5215706955686286,0.17423849466593583,0.3952706357252059,0.3546516190235962,0.5707541261782779,0.589328713683332
0.3256266750461888,0.5295177864697678,0.5160160029934766,0.5584133803060101,0.20348756074120503,0.374265950593828,0.5079427643439269,0.42560113215482676
0.4655365539635637,0.40959892869430803,0.6080548071475136,0.57263597296433,0.6342897246645608,0.3209144078149917,0.9119690003474804,0.6893291386615342
0.38492353027261106,0.541668891151625,0.35546562362481937,0.45113878000505375,0.6140737505228366,0.4809776704598468,0.4382079970804185,0.3296208034691668
0.4888306685903954,0.18002509907958597,0.5475150618032185,0.4274153214692547,0.07077582241495822,0.2919602578089054,0.7150443082363832,0.5528543878091207
0.7466852475463669,0.4269593551514035,0.22685201323608334,0.1582468351562752,0.3961166965974869,0.7442589891370297,0.3441249349479766,0.4585142128416922
0.18979499268935024,0.6023774764817489,0.5214167725637606,0.40420665241716053,0.4515973705183535,0.6924690338533139,0.4951427008659948,0.655457570586713
0.2500426207449056,0.6979443598475168,0.46084855334749875,0.6959998276506254,0.3986552611673395,0.6374853510253009,0.7255576054223292,0.43339371638910357
0.7315376510891002,0.4649918384708869,0.5079049584934225,0.41706711675644276,0.4877406586941192,0.35848954294117874,0.1129140080572387,0.37613612816075387
0.4947237661741383,0.6751129218788368,0.4645689161301249,0.8551991772399661,0.0,0.6760131925914685,0.576270566916057,0.6255875424617694
0.8439129100161813,0.5587172740220456,0.6758096220359651,0.5241177058520812,0.42757576005549885,0.7612144407743258,0.5489914186344008,0.7593644254642005
0.6317343153377037,0.7816881339287498,0.31214854616949095,0.11717984296710748,0.0,0.5678711625512441,0.6340099343631047,0.6883111392252692
0.6090306365182834,0.3509588677784503,0.40945157351195133,0.4673206982220262,0.5744626753455347,0.28231775286543087,0.4450712501267405,0.7762136598232876
0.5338857468086088,0.3044993503314526,0.4066968888491137,0.42473400970478287,0.5360309419625272,0.586470542840068,0.2486869328109129,0.3810496555395158
0.47580061613302943,0.5435519824276049,0.46543655146014756,0.2621007480281357,0.05644197023080121,0.6674308972662769,0.6553863384709657,0.6109120292540603
0.35804454409544223,0.4224461470255889,0.6773244830041303,0.34551517599029885,0.3857602177125969,0.32322622097185416,0.548695015427354,0.5137004704654814
0.47788400992483976,0.5753597821812022,0.5624738970686138,0.26189621482636877,0.3696888051809395,0.6618225581462758,0.3278869192372226,0.47899908869813984
0.554151980292854,0.1536135213953056,0.2804095974380141,0.5776518719942918,0.09456222428602801,0.5174947507361479,0.4872509428992068,0.6929862155767739
0.7711336078630784,0.46126425775860014,0.17865955388883623,0.33727267668865485,0.6480266959956066,0.5146673489556274,0.6747979502013766,0.6477841374772368
0.46717396993903343,0.5432778516604735,0.4553720888150775,0.13166387920329747,0.14876304176548347,0.19101281556931993,0.4537880926318203,0.40840089899334164
0.6170443352111086,0.30152822197761964,0.5117272522986726,0.504700022213086,0.21163427606879823,0.3946889733726596,0.2689096412364681,0.5380076265871279
0.5173273852706993,0.6548297481002443,0.3829510903958733,0.3183570276227991,0.5025310903125187,0.4435748446132178,0.5288620038870158,0.7059642128035811
0.3799824689946599,0.5899269171346919,0.29597282804281105,0.8377045488232382,0.22839621277780667,0.9115622354195525,0.686333193373619,0.5459416247760339
0.7548585171446689,0.3414091915173536,0.5014141050505154,0.3774004431634867,0.5912061096227528,0.5914426127385027,0.3293201051921777,0.4918358369922163
0.41800834925711366,0.39984979945292665,0.29692420283266285,0.6774633905181255,0.2200569679365306,0.21231776664108817,0.5790747362371331,0.5742973372032776
0.5115852702768361,0.3894239777624211,0.432735769259309,0.4279255202013272,0.27224376587420673,0.5216028241959002,0.4471288333593066,0.7074146921476836
0.6936688905951882,0.5121854775248895,0.06582133046711043,0.6541399766549603,0.0,0.6103928518663655,0.3319014028986617,0.49963443664419355
0.5711797515039038,0.5930293129858004,0.42817549861392873,0.39025369173801455,0.3574449096205959,0.6893615133023742,0.2024276593018754,0.5156729089737662
0.3133444563631671,0.5333448915384498,0.4163644088535451,0.5808917272906604,0.1335543417840102,0.38606020741485375,0.5672555778495125,0.4750896448170048
0.6031292177149775,0.3229723036480241,0.38958824076758036,0.7495866132960407,0.22136530407722624,0.6614092833213375,0.5902452032272197,0.390995990662135
0.5986928304107114,0.39213416682638425,0.5697127555586137,0.4042295232155783,0.3396175906655382,0.3325819732769921,0.7887340638332476,0.6747364751001624
0.3729991526256185,0.47619673010358277,0.49604426164782933,0.5988913048045912,0.6323601389817601,0.21383375967506565,0.5900311267893296,0.6210563364251656
0.72734136777274,0.3490988756360647,0.26344822848771887,0.48181022697907744,0.6175790504470703,0.5843433866006195,0.3301790298019553,0.5899200984802684
0.56935056378718,0.4224557813023253,0.5212855309438568,0.5047777393202701,0.408981141804587,0.5640433155897658,0.7486938256691927,0.689600686468479
0.6094561385008456,0.603317337482018,0.2847018367769304,0.2889440712298556,0.8995553686366867,0.44688147334751777,1.0,0.37038785029619925
0.37838084082928547,0.4195585536562678,0.40550431188575564,0.3307276021621423,0.0,0.44799274996391114,0.6635963088907723,0.23498969069363249
0.6206765957468294,0.3496150820120416,0.1776115881440363,0.5165730890270999,0.3104562154921414,0.8144796420540654,0.4360347444222487,0.6562636644384571
0.6477222651530934,0.7448908594618153,0.533539313431775,0.6359221866223621,0.5844576338073703,0.5720883352585545,0.3006136747195746,0.3980796971341156
0.47991677068835875,0.5427519850478415,0.6850825200998627,0.7149512713782575,0.7684335541387766,0.4517138870550014,0.0,0.5195816847661054
0.6925206304335785,0.36642778647991037,0.5217618765497116,0.28798919023668373,0.1053718146588507,0.5251773061153315,0.4244470224955046,0.6207614796544333
0.5366281014034213,0.5104573657618854,0.5621774057870976,0.8611954730002755,0.3095604274447264,0.48378657891291654,0.7356838635127441,0.5521361132233926
0.3819588306771578,0.5092933053688906,0.4935629752418768,0.32059947812036355,0.3062886748325519,0.20016375960846042,0.8887057762244395,0.44967222452412986
0.3452535869257444,0.4828665598894073,0.3353088074996877,0.41368589662542826,0.023264149871707645,0.5671936346881153,0.4491047846709317,0.5779048587612863
0.3423214948916865,0.4554313789080098,0.34828328662212893,0.6871764971964422,0.4789592090715151,0.5787746436329487,0.4898398422760933,0.8348148117421818
0.47467736700336977,0.19032475572086227,0.6083586014706386,0.5664293248413605,0.40914934889718807,0.23351033042108682,0.2168951866172586,0.5647735624214842
0.2714718276888718,0.5408805873572256,0.44699588482528346,0.570102030818959,0.2247183618327883,0.13229627534558586,0.7241934047228755,0.5042380923065565
0.5065881544184979,0.4273801780337454,0.5172429241346923,0.45467582302414694,1.0,0.8078284691621301,0.2319022717267126,0.46056959067249675
0.8149625387724231,0.38953361010614707,0.574120418303951,0.3785469358904347,0.5083018294748282,0.257967899403823,0.5243688928264908,0.46922600628102457
0.49507372562284274,0.38475041101259144,0.5598629805747717,0.5105208747197862,0.0,0.25844812149132956,0.9222592668199168,0.6688714460934418
0.4956382537241035,0.49889474160375613,0.21554950859062555,0.18672287745678678,0.3904708382217838,0.39748224060429826,0.7119131145246794,0.34834940081396987
0.4289086471954745,0.28442270363115796,0.5331089115018298,0.40695531755715914,0.293331688122739,0.6061366246020096,0.4157286384459116,0.3642615291922607
0.43340963713897107,0.23435545711776662,0.646752751057463,0.5455492454305693,0.4854366840943892,0.5961217186694695,0.6699169062093234,0.5250720402530475
0.6803150378559707,0.4433254576673811,0.5966044844501067,0.5547387993265416,0.18219992511267732,0.7705601069793451,0.5404766741197391,0.2851685130723843
0.6342734339475842,0.5829563300102016,0.31708938105020035,0.22727015838751402,0.4969437052710846,0.18287485864608144,0.7706907295242407,0.7394841797373225
0.3998190964293635,0.6440381788107956,0.34598866867347833,0.21346242154260525,0.37228321574125695,0.5896970908392881,0.0857245641323685,0.478324725926454
0.33409984003373117,0.7683448518980338,0.25353738330179637,0.7202904252088884,0.7924806953511597,0.0,0.4920147073253272,0.34302730554301686
0.5736151596153418,0.5874740579210975,0.6866207615597085,0.50562643180016,0.22451388951620574,0.12006594382822376,0.8529827611101544,0.4215392568692109
0.2586681484979453,0.7609611764312039,0.7215963154999353,0.4222865801751809,0.3956932259463564,0.32279195060432453,0.3882408362230085,0.7969660417925517
0.4734545965174361,0.4198968777493999,0.401701971289547,0.5517206866423274,0.6064937751786542,0.7605180793572464,0.2731657709444419,0.44889921627558343
0.5010695693436313,0.4094053908633306,0.4258356570012616,0.14040284786754448,0.3822976259838919,0.6648205793711413,0.4544458041752731,0.6922475002953413
0.5513489094722224,0.47101927117749653,0.19998401031595614,0.27138312614664456,0.0013109633875889415,0.6405066627867712,0.501771540733779,0.6094345098197695
0.6671342149584429,0.5036370758006967,0.5629191083581604,0.7118374535518506,0.18206479635080441,0.47708811450549615,0.5483604143111497,0.6748004041896039
0.5501266452099629,0.21606874366639595,0.6455299259965294,0.3448971309065824,0.2079642379180583,0.3783012192537597,0.0694172968484968,0.5341016419203372
0.5824676421520191,0.9105299485465839,0.5608550589359527,0.49157806758943506,0.7933604714057464,0.6757927946141303,0.4620613013095185,0.6187286957327826
0.35334314586804316,0.5635167510097148,0.5284740266260664,0.6583512507575471,0.5479046437803471,0.46131447428375894,0.2550000222679899,0.6049505282128138
0.6770105990831923,0.09414796717183904,0.5568791152477739,0.688757410772771,0.6562331363258102,0.1319467230408863,0.7893888292773961,0.5185243887395068
0.613887476633337,0.5023684338982637,0.5029182308470171,0.727925088307458,0.6980150835816307,0.615785729714247,0.7521699039998619,0.4095756901610931
0.4471381619160475,0.6666713158508557,0.49075642214115706,0.7006139852832447,0.6307641388130599,0.5490077328630812,0.6334490294858484,0.4461413008594351
0.7904975333877204,0.7891535936028458,0.43816942151106575,0.7040446517749066,0.4496994450804405,0.5064792427367157,0.490440149923042,0.5885464140977893
0.43154058396070966,0.6812870780597322,0.32188698622496625,0.41794730024378507,0.45499129778629077,0.049441321053732154,0.7474361600578019,0.4227983355820324
0.5925990605871175,0.9035746604974637,0.331677963128005,0.38951557020836264,0.09797188543528268,0.3761754103500137,0.7043249528799896,0.4452181596308048
0.39966842096872224,0.6365484908692043,0.16599679333766404,0.6098486205335865,0.5250532414360695,0.6658647545165725,0.5321299880706233,0.4976525299043792
0.6485491901369667,0.5676780824360321,0.5331435125735895,0.5521273349263922,0.4168925264502476,0.2292490650580483,0.3994262492658088,0.5912661578575498
0.42744372382955687,0.5392806710653009,0.32783039534085356,0.28442812114651567,0.4089648560204142,0.2910327372193858,0.574529637296011,0.5891017969384347
0.6637928423468723,0.36226995105761794,0.5617601116542739,0.7558445616153469,0.33117636752399676,0.4046897153561517,0.2418115561013551,0.42273399057229366
0.19836535410343276,0.6180178892467669,0.36991296000032803,0.440831650189954,0.7445179745891111,0.7673314715517967,0.4687045247753683,0.7167808663479303
0.5954304894838011,0.7393652083837718,0.4198621392225152,0.4635009137840302,0.5616528411505393,0.20447751861611108,0.7732778823708877,0.5683933003311317
0.6310866219368009,0.4508731703196549,0.37944655885030754,0.5173182371465403,0.5894747063228357,0.6917632612935345,0.4086604769953507,0.43180896250206996
0.5216637608609823,0.4904615648023114,0.37094168171715175,0.228010513515797,0.17227651594993756,0.3817963088533136,0.1787486423196083,0.6215048744040848
0.4736833115560079,0.47336001225991353,0.3999589338864096,0.27970128117946097,0.2860064789035418,0.5648072885413067,0.2962260085866529,0.6901630707607438
0.4191157158948383,0.5929368767903078,0.8593178129783586,0.5348056059457784,0.1121949925543743,0.7537166471294938,0.5410911374072606,0.6771324464255355
0.5516063594160834,0.5506364873966998,0.5055654282765212,0.31292901173204984,0.0,0.4712680940205764,0.6703182091786395,0.8899632622576593
0.28781186575446327,0.6314472755282647,0.5584854219814994,0.3969790582546126,0.5612877160712043,0.999686096744299,0.3745158531147253,0.6367906672843975
0.4975443857171134,0.4597716176227582,0.6553475104586797,0.26533444615049756,0.1159641070062008,0.785752032407354,0.2333703983045582,0.46908058713233186
0.5877804892234425,0.5533423065933984,0.5199332485590886,0.727515081976404,0.4883963808773046,0.5069615080999664,0.5198627629902699,0.7858589629543535
0.2899941584650123,0.6603229777763069,0.5821144990979974,0.3440805919157904,0.22403526719076133,0.22006369905346276,0.6989116471483243,0.620296463269709
0.6866997560918912,0.6127263814604049,0.6931898797415824,0.5556062795264882,0.6834310695840483,0.7424258408466973,0.348799196108679,0.9058704654541541
0.2995312567800131,0.5998534920502081,0.2822739959896986,0.21235196590643174,0.18323313614992487,0.5666739702521756,0.5330480100129851,0.5703007304233367
0.6859742456436412,0.6184339542322945,0.36569401991049455,0.37765216008183283,0.4667035108213606,0.588011985804629,0.5789915940646615,0.43695568862792844
0.59143890384169,0.7075481793687164,0.33752063165784785,0.16799148579341466,0.2690600794943242,0.2771837283533825,0.6570370164620752,0.5272539510086355
0.6207481563988444,0.30574323512611556,0.5555127571260623,0.4728342146017505,0.0,0.9649397828646835,0.3143560065303964,0.5058094077675133
0.3102519025650728,0.5890543038714178,0.4555879569048266,0.3954418369078842,0.618431557713092,0.4173152458727118,0.815175161900394,0.5602206647393025
0.48072005317398653,0.5286023545848781,0.353415858666147,0.7228456183827081,0.492244519537117,0.33642163157229893,0.3038423983172881,0.6952415093225732
0.294605137142124,0.42917681263121565,0.134252622929287,0.30125441698138505,0.46509217897621524,0.23001487242774543,1.0,0.28673241014903006
0.5023913153306587,0.5320874491638179,0.5147068168391112,0.46469044561242995,0.703877072735026,0.8080882479553347,0.5175947094258337,0.5983776196627736
0.5620940223437776,0.5477986726716839,0.6439582345812189,0.1354601682736688,0.37005141386982304,0.31790265929369577,0.539080644256664,0.3167599033152693
0.4416355128070132,0.6417932269787237,0.6756598407928118,0.5533866772421838,0.1621150050551703,0.6042898798119059,0.3455615224391241,0.7192944864006992
0.5006473829879712,0.496387319416721,0.38867864321400636,0.26511803533981676,0.2713432748570342,0.4237021170351815,0.4663160575942238,0.5682196536315225
0.8594296902909312,0.2924992830209394,0.5134983755140574,0.6033213136564688,0.20409142942840308,0.34438104283345716,0.1131824509080845,0.654544869780018
0.6994626323470833,0.4198367453620886,0.4227152207114369,0.8060489179261947,0.022235792233479542,0.3194382146074401,0.5088125134813198,0.4157553043654372
0.8389068009725412,0.5671617946532379,0.5855134352794964,0.38182885563659447,0.38347568092058437,0.2725934233705025,0.4143363484404488,0.5716531844183402
0.6976180459881065,0.33625292652239835,0.704096379538113,0.5387085004316692,0.3318427164272913,0.5794794046918469,0.1948856583877832,0.6048812963025288
0.7151286799711615,0.5396646084998427,0.4821683702708965,0.3267103365889143,0.6400359546678175,0.40676227761075545,0.2652253347387942,0.5540481138075756
0.5282067462606207,0.46772465173723,0.48177043325538305,0.18276222530934788,0.0,0.6490721448155752,0.4046247078712328,0.3862216610348529
0.4235958788335428,0.4953735500630465,0.378222812778669,0.3546621750186581,0.9328747277569371,0.23977814672173092,0.4430748991492642,0.5105871020278991
0.3772237181195594,0.7063493280123883,0.3832655632296712,0.5675553987048916,0.2634198711914138,0.4389110595116636,0.4282083229641172,0.5730237773012701
0.3575483732210853,0.6771808765356884,0.27819404028035305,0.33103227719299594,0.27254968905161675,0.4193424416178122,0.7872859039117734,0.3760414025430169
0.6154882980974083,0.41907217676773634,1.0,0.6463992450561287,0.6266825178067662,0.39224193908465776,0.3901682116472447,0.8153976614628116
0.41077321677500894,0.5358921580566669,0.5680779809683759,0.5956044091514365,0.44729591827968135,0.40052912571718136,0.0838518949218043,0.48158275856283644
0.4348420861071004,0.885854979395658,0.5756570976345634,0.07262018244478619,0.48917200268259975,0.7933565113797952,0.3716545712695741,0.8382746088316327
0.5236950522509366,0.5481880607546632,0.4375522979929475,0.4755200962849954,0.5859598774104342,0.3905184954466254,0.463089711562811,0.6129267123597322
0.38167971263620476,0.3704735612441823,0.5861800171739335,0.537367204033885,0.32283290719488356,0.4556800611229922,0.3677949890745011,0.7333611831132701
0.6149607886267208,0.3090536584774899,0.2142899878029034,0.18966306127170401,0.3306010013103153,0.38988258659985875,0.1411712977602799,0.6168688639731444
0.6960878305671283,0.3262500170827387,0.2775526498812084,0.48130267832773627,0.2455606381944451,0.39663062336523436,0.7356505695096005,0.5096425640635319
0.5539664659814941,0.4511809772130171,0.4025929462823049,0.5527762298929262,0.6019905784067622,0.6181488671020652,0.5619453558272004,0.682163825559284
0.6665727119081982,0.34257443030056756,0.42846852608075986,0.550464763608687,0.35223103491174323,0.5275323881736093,0.7058360872255934,0.4114045159642302
0.5664050372615591,0.5120990913160242,0.4883011475632839,0.8310804217399581,0.8500671060777413,0.44241878462641593,0.737845292251157,0.555944187838339
0.7580837715339486,0.6365824114076002,0.35214489888483835,0.5545421051267017,0.3875569247914201,0.2705680977976577,0.603228807917276,0.5148599602598862
0.5029293883780347,0.5297503316190255,0.3028211902315857,0.4031572671982046,0.264537768189794,0.4454310907319739,0.4083949633970887,0.2884861189912446
0.6652760932977709,0.6461174729435264,0.662283113215126,0.2918826668498838,0.5736500957363029,0.815887578338972,0.351522725913853,0.2867359974665402
0.41781119494276836,0.5794259081697692,0.46491331175667633,0.39786892026074455,0.6970189312130944,0.10688882170469896,0.2686117205541057,0.30655981383065234
0.6667283251389741,0.5111270939760306,0.21176890704772428,0.35677770898235267,0.16597708244509338,0.26636443442996,0.5888290342174515,0.6228944626535271
0.31574078873815953,0.5315354344677203,0.23846786654792612,0.38013729359670584,0.22717880279952643,0.6915074326559535,0.6982382225853333,0.5444634698560222
0.6632267281952621,0.48461638934643325,0.5628925090134298,0.6233793361785835,0.04232371716726845,0.6685027792910009,0.5878300267400836,0.45015033289263345
0.4119967050725755,0.2847889271037971,0.2756576900591269,0.6948134477938248,0.528083053500628,0.5064286293929122,0.5720452074154857,0.30101450968492194
0.3935874788461083,0.6185386063975393,0.50187101456233,0.41329927157889984,0.09298436129807651,0.5876825398993291,0.5077110337568636,0.5160858794291869
0.6087321374441216,0.44006401747531143,0.585192486126287,0.5322796137191583,0.0,0.26739146994307966,0.4400607886671371,0.623818882761443
0.5488363869260111,0.4308839598242731,0.4584491322327223,0.6209349826437618,0.2314748311791004,0.40314832961383396,0.0,0.44449542812094145
0.5668252121150315,0.46919332983160267,0.4565770738883191,0.609302523830545,0.12620651002519065,0.23590131131899372,0.6207291477921477,0.4231321615255524
0.762716322828919,0.6253500007259998,0.43490158601844764,0.5616183397045402,0.6371206627626481,0.43576819225885954,0.8215830122238315,0.5459325972062682
0.39801654451770335,0.5182619361692389,0.39202458348624836,0.45185284498632877,0.4666866019730642,0.31556221891367453,0.3380219801821184,0.43565766175189063
0.9999999999999999,0.33470249089293524,0.24200502313386424,0.6713862355298732,0.2544216072659243,0.4511943295657732,0.8837212667752417,0.8387792105962629
0.7604111300785265,0.27022049998134356,0.46313615189434026,0.7500290258239188,0.0,0.590551270415339,0.7359884260076928,0.4216448131159017
0.46414878831614276,0.7618662309170006,0.35765426599991645,0.24898136109103247,0.5014338581181997,0.0780323518748717,0.5670108703824343,0.40989688178300626
0.5439464448920145,0.6256183787902305,0.38847776600265593,0.49775817917523907,0.16454459203296193,0.07862217707478383,0.4203433932914903,0.6268714733120481
0.4081361409072296,0.5721649770344559,0.3761258171835563,0.5120704410178238,0.4199785923866042,0.34880985866161596,0.3133787845625781,0.7558218691394756
0.6365499854280682,0.48193845478154707,0.6492280436021204,0.5589887108654421,0.4058699522911486,0.4559772537490343,0.5951503983663065,0.5283402468781876
0.5558170623080503,0.45329054544131964,0.375267521198979,0.5239899396476606,0.44936551327945423,0.678011546495092,0.314983075904273,0.5405970196193381
0.8520704424708445,0.34836804265411203,0.2603520516001407,0.2711488363313405,0.45195809312847124,0.4556437192567729,0.3743701200488715,0.6782271569722348
0.8790815936869819,0.2857734247748809,0.3831367464383184,0.30902018813050675,0.8211937597962736,0.7398599145843172,0.7213420848574634,0.30280028044404894
0.40207072135219335,0.5184050652015841,0.4254866698801531,0.2167031415588488,0.39549720345617984,0.3565636198555058,0.7578406102813746,0.514658079788309
0.659390379729274,0.6063017874388876,0.5168808586886943,0.6758342409573088,0.5507856355550009,0.7454547644162526,0.8451387585629542,0.8791337171753619
0.34476464398255174,0.7424965718344918,0.5316018378162181,0.1970313767586635,0.47315852891274196,0.8737206438326006,0.6184659094026687,0.5708103144857071
0.5458179249836227,0.6098965478060681,0.6530477343738333,0.20394056495214746,0.509442047592121,0.6176153350335665,0.7418461294447876,0.7537705654176416
0.6112320805625825,0.3583466878266073,0.3640151832155215,0.19047588648770813,0.4520024755543352,0.2806249841232028,0.6631508973304139,0.7305877853067488
0.6258188481047993,0.632780993826124,0.6555009822420506,0.7004883325219593,0.0,0.35024004079598925,0.6373715822024513,0.3479872470607382
0.5399613333519495,0.4045823605108261,0.37580243594598417,0.5075094792367423,0.0,0.7436960429743373,0.4172210115450286,0.506430665942219
0.5644488512732317,0.31630529244724137,0.5904731619806514,0.3876840491734799,0.2750250024726709,0.6994118712907283,0.706330754915035,0.8569790330577834
0.5535974234415334,0.37769969972766404,0.38741586343240186,0.5557920065712556,0.10657783527056186,0.606841572474935,0.0265044693253443,0.6852514149079713
0.6442259043506748,0.34446885499843205,0.31954412920679515,0.685526428972437,0.6715363685105747,0.32399760366184727,0.5792733912934702,0.4348541741039358
